date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:40	74361/74361	---M--	200	added ('OK')	image/jpeg	etag:%22445b74398c31e70f263c13d5b74f31ad%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa97d2feda7c75a3dfe_finjan.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa97d2feda7c75a3dfe_finjan.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:40	958289/958289	---M--	200	added ('OK')	image/gif	etag:%2262b176b44b44d5788484de8bd255fb57%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9846696003581ae79a8a5_ezgif.com-gif-maker%20(69).gif	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9846696003581ae79a8a5_ezgif.com-gif-maker%20(69).gif	(from https://www.guts.agency/works/google-cloud)
01:00:41	79485/79485	---M--	200	added ('OK')	image/jpeg	etag:%22dedd04dd87c5b26363d382f6f04f8578%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa9297423863f2c77d3_dead%20sea.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa9297423863f2c77d3_dead%20sea.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:41	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2017%20Jan%202025%2019:30:43%20GMT	https://www.guts.agency/works/%22https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298bae3449cf963a179a451_Forsight%20Hero-poster-00001.jpg%22	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/_https_/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298bae3449cf963a179a451_Forsight%20Hero-poster-00001.jpg_	(from https://www.guts.agency/works/forsight)
01:00:42	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2017%20Jan%202025%2019:30:43%20GMT	https://www.guts.agency/works/%22https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298bafd9aeb720335c5bf9a_Forsight%20hero%20Mobile-poster-00001.jpg%22	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/_https_/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298bafd9aeb720335c5bf9a_Forsight%20hero%20Mobile-poster-00001.jpg_	(from https://www.guts.agency/works/forsight)
01:00:43	812809/812809	---M--	200	added ('OK')	image/jpeg	etag:%223ef34e1c152314b4a5833b0bb5264a59%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf3fe693ab807a35841a_Forsight%20Robot%20ord.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf3fe693ab807a35841a_Forsight%20Robot%20ord.jpg	(from https://www.guts.agency/works/forsight)
01:00:43	1940186/1940186	---M--	200	added ('OK')	image/jpeg	etag:%222f34ee616d93c748ff9a1bd7ec350f68%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298c5fbdd00933064ade13b_Forsight%20mobile.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298c5fbdd00933064ade13b_Forsight%20mobile.jpg	(from https://www.guts.agency/works/forsight)
01:00:44	933498/933498	---M--	200	added ('OK')	image/jpeg	etag:%22916e3ca1bce462c047e3de59a3f4f2c0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf3f567c7e9c1347d07a_Forsight%20Robot%20mobile.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf3f567c7e9c1347d07a_Forsight%20Robot%20mobile.jpg	(from https://www.guts.agency/works/forsight)
01:00:44	2044115/2044115	---M--	200	added ('OK')	image/jpeg	etag:%2235bf3bf1ce8602f4246a913f908f5536%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf8a4326b37900131c43_forsight%20wireframe.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf8a4326b37900131c43_forsight%20wireframe.jpg	(from https://www.guts.agency/works/forsight)
01:00:44	2967318/2967318	---M--	200	added ('OK')	image/jpeg	etag:%22766e70fffccb9beef3e905dc03977327%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf8a390bf4522c7ab9fe_forsight%20showcase.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298cf8a390bf4522c7ab9fe_forsight%20showcase.jpg	(from https://www.guts.agency/works/forsight)
01:00:45	1462667/1462667	---M--	200	added ('OK')	image/jpeg	etag:%22b58a715f829c1138bda50f9b87dc5618%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298d28c6751d78a364b65d9_Forsight%20Shirt%20mockup.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298d28c6751d78a364b65d9_Forsight%20Shirt%20mockup.jpg	(from https://www.guts.agency/works/forsight)
01:00:45	881803/881803	---M--	200	added ('OK')	image/jpeg	etag:%2291eb68e918370b600d9bb1207d72c726%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298d28c2dc324867cff9d51_Forsight%20Booklet%20Mockup.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6298d28c2dc324867cff9d51_Forsight%20Booklet%20Mockup.jpg	(from https://www.guts.agency/works/forsight)
01:00:45	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2017%20Jan%202025%2019:30:47%20GMT	https://www.guts.agency/works/xtend	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/xtend.html	(from https://www.guts.agency/)
01:00:45	145827/145827	---M--	200	added ('OK')	image/jpeg	etag:%228070f0168e6d212f9087d803c32c1491%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62f9f8e1d42badc864700891_Fair%20app%20icon.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62f9f8e1d42badc864700891_Fair%20app%20icon.jpg	(from https://www.guts.agency/works/fair)
01:00:46	144157/144157	---M--	200	added ('OK')	image/png	etag:%22569de3b5937332d68bce296a86f80867%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a5fd782360f2b851e0694_Fair%20balls%20falling.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a5fd782360f2b851e0694_Fair%20balls%20falling.png	(from https://www.guts.agency/works/fair)
01:00:47	174667/174667	---M--	200	added ('OK')	image/jpeg	etag:%22dd13d2395c39e20b079cb3328badd452%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fb9055c7a36812bc575d24_fair-icons_mobile.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fb9055c7a36812bc575d24_fair-icons_mobile.jpg	(from https://www.guts.agency/works/fair)
01:00:47	444975/444975	---M--	200	added ('OK')	image/jpeg	etag:%223f1ee2857f7374d0e824746a67661317%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a601ccba076822b7f0934_Fair%20icons.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a601ccba076822b7f0934_Fair%20icons.jpg	(from https://www.guts.agency/works/fair)
01:00:48	743318/743318	---M--	200	added ('OK')	image/jpeg	etag:%22acce2edd5dc6c1103343954966585919%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fb907691c38467c9a665b6_fair-phones_parallaxmobile.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fb907691c38467c9a665b6_fair-phones_parallaxmobile.jpg	(from https://www.guts.agency/works/fair)
01:00:48	2480111/2480111	---M--	200	added ('OK')	image/jpeg	etag:%2260a2af61b37e885242d81cd07999fe78%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a8d359076f32293931cba_fold8.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a8d359076f32293931cba_fold8.jpg	(from https://www.guts.agency/works/fair)
01:00:49	772014/772014	---M--	200	added ('OK')	image/jpeg	etag:%22313cd52c12f15f75dd2e10c727629e61%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a92b9c5137bb7410bafc7_Fair%20UI%20showcase.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a92b9c5137bb7410bafc7_Fair%20UI%20showcase.jpg	(from https://www.guts.agency/works/fair)
01:00:49	1395901/1395901	---M--	200	added ('OK')	image/jpeg	etag:%2292cd8e861fe986f88d23c4f90dcbb5cc%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a932006854dd22f38c620_fair%20ui%20%20Mockup.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a932006854dd22f38c620_fair%20ui%20%20Mockup.jpg	(from https://www.guts.agency/works/fair)
01:00:49	1156995/1156995	---M--	200	added ('OK')	image/jpeg	etag:%22b3f9bb0cd75d6776ea05418c99516cfd%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a946a38db6535570f4f2e_fair%20flow%20showcase.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a946a38db6535570f4f2e_fair%20flow%20showcase.jpg	(from https://www.guts.agency/works/fair)
01:00:50	511883/511883	---M--	200	added ('OK')	image/png	etag:%2241ad6cb73a38a9efad8a05cc04f327f3%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a9629751aa37fcd2cb8d4_fair%20large%20UI%20Showcase01.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a9629751aa37fcd2cb8d4_fair%20large%20UI%20Showcase01.png	(from https://www.guts.agency/works/fair)
01:00:50	475065/475065	---M--	200	added ('OK')	image/png	etag:%22580937be1f3d488b431f507828c866dd%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a9629b4f98de59db38f1b_fair%20large%20UI%20Showcase02.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a9629b4f98de59db38f1b_fair%20large%20UI%20Showcase02.png	(from https://www.guts.agency/works/fair)
01:00:51	523234/523234	---M--	200	added ('OK')	image/png	etag:%2273657ff2ffcc2210d2cf84fc16bfbde4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a962920af2b9770a4b45a_fair%20large%20UI%20Showcase03.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a962920af2b9770a4b45a_fair%20large%20UI%20Showcase03.png	(from https://www.guts.agency/works/fair)
01:00:52	487482/487482	---M--	200	added ('OK')	image/png	etag:%22bd66ee6572371a89fac6a45e46b9466e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a96299076f3f35f93608f_fair%20large%20UI%20Showcase04.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a96299076f3f35f93608f_fair%20large%20UI%20Showcase04.png	(from https://www.guts.agency/works/fair)
01:00:52	529108/529108	---M--	200	added ('OK')	image/png	etag:%22ae77cd13861eaa7f615ea29933f1c579%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a96291948ad28e1b6d2f3_fair%20large%20UI%20Showcase05.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a96291948ad28e1b6d2f3_fair%20large%20UI%20Showcase05.png	(from https://www.guts.agency/works/fair)
01:00:53	1353218/1353218	---M--	200	added ('OK')	image/jpeg	etag:%225a82a4662bfb11deae019a80ecaef2b4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f90f1898e3a1a7c04_Stationary-1.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f90f1898e3a1a7c04_Stationary-1.jpg	(from https://www.guts.agency/works/fair)
01:00:53	378880/378880	---M--	200	added ('OK')	image/jpeg	etag:%22ac72d3a0f16a9fc8b7a6e8ca944c2923%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980e751aa34f4a2cccc2_BC.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980e751aa34f4a2cccc2_BC.jpg	(from https://www.guts.agency/works/fair)
01:00:54	1593217/1593217	---M--	200	added ('OK')	image/jpeg	etag:%22e0534e9cd9250ed38fb2530a58bd9b80%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f20af2b194fa4be59_glass.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f20af2b194fa4be59_glass.jpg	(from https://www.guts.agency/works/fair)
01:00:54	3287526/3287526	---M--	200	added ('OK')	image/jpeg	etag:%22351cb5cffbd39669dc3e47804847980a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f20af2b555ca4be5a_Stationary.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628a980f20af2b555ca4be5a_Stationary.jpg	(from https://www.guts.agency/works/fair)
01:00:55	378337/378337	---M--	200	added ('OK')	image/png	etag:%22bbcc0b940dc7290f0f6719fcc5f193d1%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d84e5af2742c31dcc81_feature01.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d84e5af2742c31dcc81_feature01.png	(from https://www.guts.agency/works/brilliant)
01:00:55	381209/381209	---M--	200	added ('OK')	image/png	etag:%22f597428f753b793bc6ac6545aaf1b476%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d843c3f040e8c6bc66e_feature02.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d843c3f040e8c6bc66e_feature02.png	(from https://www.guts.agency/works/brilliant)
01:00:55	195889/195889	---M--	200	added ('OK')	image/png	etag:%226b2e31d72449a3338e8b8e00929bbe00%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d840612434e282c8be1_feature03.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b9d840612434e282c8be1_feature03.png	(from https://www.guts.agency/works/brilliant)
01:00:56	660442/660442	---M--	200	added ('OK')	image/png	etag:%220898396064f0955fd60392be25c37330%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628de996235858f04681af25_fold6-mobile.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628de996235858f04681af25_fold6-mobile.png	(from https://www.guts.agency/works/brilliant)
01:00:56	429596/429596	---M--	200	added ('OK')	image/png	etag:%22b5931a7797cc265fa7de986ad2b03d2c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628deac834fb2dbe0ba54866_fold7.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628deac834fb2dbe0ba54866_fold7.png	(from https://www.guts.agency/works/brilliant)
01:00:57	163838/163838	---M--	200	added ('OK')	image/png	etag:%22205d19bfebcd3149e61a998268c720b3%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628defa65bd95b9e550b6f23_Brillinat%20illustraion%20zen.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628defa65bd95b9e550b6f23_Brillinat%20illustraion%20zen.png	(from https://www.guts.agency/works/brilliant)
01:00:57	161316/161316	---M--	200	added ('OK')	image/png	etag:%222025721e59d667df248b23ecfffa624a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628defa62ef8ea0c57f79e1c_Brillinat%20illustraion%20tight%20rope.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628defa62ef8ea0c57f79e1c_Brillinat%20illustraion%20tight%20rope.png	(from https://www.guts.agency/works/brilliant)
01:00:58	2549000/2549000	---M--	200	added ('OK')	image/jpeg	etag:%225a46f2035dc814ce7626c90517bd90ac%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df145895bb352d0f240ca_Brilliant%20fold11-cup.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df145895bb352d0f240ca_Brilliant%20fold11-cup.jpg	(from https://www.guts.agency/works/brilliant)
01:00:59	58206/58206	---M--	200	added ('OK')	image/png	etag:%22bf859c2d9620a46b064f425270ec68f2%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df1b3e8398cb70c5d773d_fold13-cat.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df1b3e8398cb70c5d773d_fold13-cat.png	(from https://www.guts.agency/works/brilliant)
01:00:59	563045/563045	---M--	200	added ('OK')	image/png	etag:%22579169700bfbdfbcbfe3cf051419125a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e38db65819313914a_slice%20worlds%2001.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e38db65819313914a_slice%20worlds%2001.png	(from https://www.guts.agency/works/slice)
01:00:59	3003713/3003713	---M--	200	added ('OK')	image/jpeg	etag:%22bf5512b08daef0e00dc925bb39b35d14%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df174235858fb1381ebf5_Brilliant%20fold12-laptop.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628df174235858fb1381ebf5_Brilliant%20fold12-laptop.jpg	(from https://www.guts.agency/works/brilliant)
01:01:00	619489/619489	---M--	200	added ('OK')	image/png	etag:%2245e23ede749679a280ec0b611b8fd1ec%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e90f18927421eeccb_slice%20worlds%2002.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e90f18927421eeccb_slice%20worlds%2002.png	(from https://www.guts.agency/works/slice)
01:01:00	520929/520929	---M--	200	added ('OK')	image/png	etag:%227e48e30fcfa4b19fda85bdef64ee15de%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e58ffb734fc3f0fe5_slice%20worlds%2003.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e58ffb734fc3f0fe5_slice%20worlds%2003.png	(from https://www.guts.agency/works/slice)
01:01:00	707326/707326	---M--	200	added ('OK')	image/png	etag:%22b7467727510534dfbe5eebd07642b9ae%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413ea920a95ddcbc90f6_slice%20worlds%2004.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413ea920a95ddcbc90f6_slice%20worlds%2004.png	(from https://www.guts.agency/works/slice)
01:01:01	648224/648224	---M--	200	added ('OK')	image/png	etag:%22f7a62938fb2f2a2ede97d3c70f79c9db%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e619a8323bc387403_slice%20worlds%2005.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e619a8323bc387403_slice%20worlds%2005.png	(from https://www.guts.agency/works/slice)
01:01:01	475784/475784	---M--	200	added ('OK')	image/png	etag:%22540be667ebac24ca9278d20984d1e50d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e3766e623ba62a04d_slice%20worlds%2006.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e3766e623ba62a04d_slice%20worlds%2006.png	(from https://www.guts.agency/works/slice)
01:01:02	775828/775828	---M--	200	added ('OK')	image/png	etag:%2242904014e32ce98be710b0233ebc66b4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e8b652b04b668aeec_slice%20worlds%2007.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413e8b652b04b668aeec_slice%20worlds%2007.png	(from https://www.guts.agency/works/slice)
01:01:02	244147/244147	---M--	200	added ('OK')	image/png	etag:%22613d6b39434e589b7bc95af8e2038de5%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413d9076f35840979d9f_slice%20worlds%2008.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b413d9076f35840979d9f_slice%20worlds%2008.png	(from https://www.guts.agency/works/slice)
01:01:03	767888/767888	---M--	200	added ('OK')	image/jpeg	etag:%22c83d7b9b99a30bbc0cad35407ec9a11d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b3f14d53df3163c5ad516_Slice%20phone.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b3f14d53df3163c5ad516_Slice%20phone.jpg	(from https://www.guts.agency/works/slice)
01:01:04	2171564/2171564	---M--	200	added ('OK')	image/jpeg	etag:%22a02d46728963a3f72dc25b3011cf0247%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b3f15dc0f4b5ee0737715_slice%20office.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b3f15dc0f4b5ee0737715_slice%20office.jpg	(from https://www.guts.agency/works/slice)
01:01:04	726661/726661	---M--	200	added ('OK')	image/jpeg	etag:%22e0dd2cd61e9322d6d02262f170c18d81%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b63030b297df90ad08275_Atidot04.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b63030b297df90ad08275_Atidot04.jpg	(from https://www.guts.agency/works/slice)
01:01:04	468837/468837	---M--	200	added ('OK')	image/png	etag:%22c2a893d09e9f896740fa40240595ae21%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6801de8522bd4fbce582_Atidot04.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6801de8522bd4fbce582_Atidot04.png	(from https://www.guts.agency/works/slice)
01:01:04	391716/391716	---M--	200	added ('OK')	image/png	etag:%2276a8f35ccf2346fa70768d9e27d181c9%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b680112a4d6694977559a_Slice01.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b680112a4d6694977559a_Slice01.png	(from https://www.guts.agency/works/slice)
01:01:05	851876/851876	---M--	200	added ('OK')	image/jpeg	etag:%2217c368aa58024e0eae52312404761323%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6b0f62d42959d80eaf43_Slice%20dashboard.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6b0f62d42959d80eaf43_Slice%20dashboard.jpg	(from https://www.guts.agency/works/slice)
01:01:05	1136400/1136400	---M--	200	added ('OK')	image/jpeg	etag:%2296edb745a34cb62edd858cbdc3efe832%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6802aebcf959caa08c6a_Slice%20app%20icon.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6802aebcf959caa08c6a_Slice%20app%20icon.jpg	(from https://www.guts.agency/works/slice)
01:01:06	3383105/3383105	---M--	200	added ('OK')	image/jpeg	etag:%2254570add3182ef8b36132f1ecb1b780f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6802109a225f4d8582c0_Slice%20card.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6802109a225f4d8582c0_Slice%20card.jpg	(from https://www.guts.agency/works/slice)
01:01:06	2123230/2123230	---M--	200	added ('OK')	image/jpeg	etag:%22a2771e3aa63f98a0abda2e07ceeaa3eb%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b680265af971910035c73_Slice%20bag-1.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b680265af971910035c73_Slice%20bag-1.jpg	(from https://www.guts.agency/works/slice)
01:01:07	630010/630010	---M--	200	added ('OK')	image/jpeg	etag:%2294049bc34cfdd156bbe5853be13156f0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b68012dba0c3ea4dfd886_Slice%20bag.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b68012dba0c3ea4dfd886_Slice%20bag.jpg	(from https://www.guts.agency/works/slice)
01:01:07	181244/181244	---M--	200	added ('OK')	image/png	etag:%22efe088fe681303c58b51d87bede7357c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6d611b366282a0921905_Slice%20Cake.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/628b6d611b366282a0921905_Slice%20Cake.png	(from https://www.guts.agency/works/slice)
01:01:08	3580218/3580218	---M--	200	added ('OK')	image/jpeg	etag:%221dd25bb457a048ec265d86d46a714712%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294bde7d38c986f431cc228_Predicta%20med%20hero.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294bde7d38c986f431cc228_Predicta%20med%20hero.jpg	(from https://www.guts.agency/works/predicta-med)
